"created_at","id","full_text","retweet_count","favorite_count","images","possibly_sensitive","possibly_sensitive_appealable","name","screen_name","followers_count","verified","tweet_url","tweet_embedded"
"2022-03-13 20:44:03","1503109657333805057","#tidytuesday #MA388 @danielpballer
Tidy Tuesday Week 10 Plot. This density plot shows the ages of participants in the Erasmus exchange program and their mobility duration (I believe this means how long they studied for).

The idea for this plot came from: https://t.co/c2KzRoUYvl https://t.co/OeLxiqleSt",1,4,"list(id = 1503108521352736768, id_str = ""1503108521352736772"", indices = list(list(start = 280, end = 303)), media_url = ""http://pbs.twimg.com/media/FNwdPIIXsAQ1Rxb.png"", media_url_https = ""https://pbs.twimg.com/media/FNwdPIIXsAQ1Rxb.png"", url = ""https://t.co/OeLxiqleSt"", display_url = ""pic.twitter.com/OeLxiqleSt"", expanded_url = ""https://twitter.com/_willdrake1/status/1503109657333805057/photo/1"", type = ""photo"", sizes = list(list(w = c(648, 532, 150, 648), h = c(828, 680, 150, 828), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",FALSE,NA,"Will Drake","_willdrake1",1,FALSE,"https://twitter.com/_willdrake1/status/1503109657333805057","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/tidytuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#tidytuesday</a> <a href=""https://twitter.com/hashtag/MA388?src=hash&amp;ref_src=twsrc%5Etfw"">#MA388</a> <a href=""https://twitter.com/danielpballer?ref_src=twsrc%5Etfw"">@danielpballer</a><br>Tidy Tuesday Week 10 Plot. This density plot shows the ages of participants in the Erasmus exchange program and their mobility duration (I believe this means how long they studied for).<br><br>The idea for this plot came from: <a href=""https://t.co/c2KzRoUYvl"">https://t.co/c2KzRoUYvl</a> <a href=""https://t.co/OeLxiqleSt"">pic.twitter.com/OeLxiqleSt</a></p>&mdash; Will Drake (@_willdrake1) <a href=""https://twitter.com/_willdrake1/status/1503109657333805057?ref_src=twsrc%5Etfw"">March 13, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-03-14 03:31:39","1503212234847121429","#TidyTuesday week 10. Late submission  😅
I explored the most popular destinations of American students. 
code: https://t.co/lFx9WSRFAd
#rstats #DataViz #DataScience https://t.co/YGVb66Fun3",7,52,"list(id = 1503210937544851456, id_str = ""1503210937544851457"", indices = list(list(start = 165, end = 188)), media_url = ""http://pbs.twimg.com/media/FNx6YiLXwAEuURC.jpg"", media_url_https = ""https://pbs.twimg.com/media/FNx6YiLXwAEuURC.jpg"", url = ""https://t.co/YGVb66Fun3"", display_url = ""pic.twitter.com/YGVb66Fun3"", expanded_url = ""https://twitter.com/MeDicenCrix/status/1503212234847121429/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1355, 450, 150, 794), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",FALSE,NA,"Christian sin H","MeDicenCrix",134,FALSE,"https://twitter.com/MeDicenCrix/status/1503212234847121429","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> week 10. Late submission  😅<br>I explored the most popular destinations of American students. <br>code: <a href=""https://t.co/lFx9WSRFAd"">https://t.co/lFx9WSRFAd</a><a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://twitter.com/hashtag/DataViz?src=hash&amp;ref_src=twsrc%5Etfw"">#DataViz</a> <a href=""https://twitter.com/hashtag/DataScience?src=hash&amp;ref_src=twsrc%5Etfw"">#DataScience</a> <a href=""https://t.co/YGVb66Fun3"">pic.twitter.com/YGVb66Fun3</a></p>&mdash; Christian sin H (@MeDicenCrix) <a href=""https://twitter.com/MeDicenCrix/status/1503212234847121429?ref_src=twsrc%5Etfw"">March 14, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-03-14 06:34:51","1503258336434671622","here is my first submission for #tidytuesday. it took me lots of time and googling since it's the first time i am doing this but i picked up lots of new techniques along the way.
#rstats #rprogramming #ggplot2 https://t.co/Rn5ULs0dWN",4,16,"list(id = 1503258283997491200, id_str = ""1503258283997491200"", indices = list(list(start = 210, end = 233)), media_url = ""http://pbs.twimg.com/media/FNylcddVcAAzEPV.jpg"", media_url_https = ""https://pbs.twimg.com/media/FNylcddVcAAzEPV.jpg"", url = ""https://t.co/Rn5ULs0dWN"", display_url = ""pic.twitter.com/Rn5ULs0dWN"", expanded_url = ""https://twitter.com/NotDavidBrent/status/1503258336434671622/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1755, 583, 150, 1029), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",FALSE,NA,"ashok","NotDavidBrent",3,FALSE,"https://twitter.com/NotDavidBrent/status/1503258336434671622","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">here is my first submission for <a href=""https://twitter.com/hashtag/tidytuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#tidytuesday</a>. it took me lots of time and googling since it&#39;s the first time i am doing this but i picked up lots of new techniques along the way.<a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://twitter.com/hashtag/rprogramming?src=hash&amp;ref_src=twsrc%5Etfw"">#rprogramming</a> <a href=""https://twitter.com/hashtag/ggplot2?src=hash&amp;ref_src=twsrc%5Etfw"">#ggplot2</a> <a href=""https://t.co/Rn5ULs0dWN"">pic.twitter.com/Rn5ULs0dWN</a></p>&mdash; ashok (@NotDavidBrent) <a href=""https://twitter.com/NotDavidBrent/status/1503258336434671622?ref_src=twsrc%5Etfw"">March 14, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-03-14 07:14:23","1503268284308852739","📺 New #rstatsvideo: TidyX Episode 97 | Sampling, Simulation, and Intro to Bayes - Base R Distributions
▶ TidyX (@tidy_explained)
#rstats #programming #tidytuesday #ggplot #ggplot2 #dataviz #datavis #rprogramming #datascience
🔗 https://t.co/xOY7wPS9PS",1,0,"list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA)",FALSE,NA,"#rstats 🤖","rstatsvideo",622,FALSE,"https://twitter.com/rstatsvideo/status/1503268284308852739","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">📺 New <a href=""https://twitter.com/hashtag/rstatsvideo?src=hash&amp;ref_src=twsrc%5Etfw"">#rstatsvideo</a>: TidyX Episode 97 | Sampling, Simulation, and Intro to Bayes - Base R Distributions<br>▶ TidyX (<a href=""https://twitter.com/tidy_explained?ref_src=twsrc%5Etfw"">@tidy_explained</a>)<a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://twitter.com/hashtag/programming?src=hash&amp;ref_src=twsrc%5Etfw"">#programming</a> <a href=""https://twitter.com/hashtag/tidytuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#tidytuesday</a> <a href=""https://twitter.com/hashtag/ggplot?src=hash&amp;ref_src=twsrc%5Etfw"">#ggplot</a> <a href=""https://twitter.com/hashtag/ggplot2?src=hash&amp;ref_src=twsrc%5Etfw"">#ggplot2</a> <a href=""https://twitter.com/hashtag/dataviz?src=hash&amp;ref_src=twsrc%5Etfw"">#dataviz</a> <a href=""https://twitter.com/hashtag/datavis?src=hash&amp;ref_src=twsrc%5Etfw"">#datavis</a> <a href=""https://twitter.com/hashtag/rprogramming?src=hash&amp;ref_src=twsrc%5Etfw"">#rprogramming</a> <a href=""https://twitter.com/hashtag/datascience?src=hash&amp;ref_src=twsrc%5Etfw"">#datascience</a><br>🔗 <a href=""https://t.co/xOY7wPS9PS"">https://t.co/xOY7wPS9PS</a></p>&mdash; #rstats 🤖 (@rstatsvideo) <a href=""https://twitter.com/rstatsvideo/status/1503268284308852739?ref_src=twsrc%5Etfw"">March 14, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-03-14 12:43:03","1503350996570984459","Our latest submission to #TidyTuesday  week 10 ✨This week, we visualize a timeline of the 3 most popular destinations of the Erasmus exchange program ✈️🔖designed by 
@MariannaRosso1
 
#dataviz #R #RStats #Inkscape https://t.co/fclLtvm84M",42,332,"list(id = 1503350992011776000, id_str = ""1503350992011776003"", indices = list(list(start = 214, end = 237)), media_url = ""http://pbs.twimg.com/media/FNz5wxuX0AMIi0X.jpg"", media_url_https = ""https://pbs.twimg.com/media/FNz5wxuX0AMIi0X.jpg"", url = ""https://t.co/fclLtvm84M"", display_url = ""pic.twitter.com/fclLtvm84M"", expanded_url = ""https://twitter.com/She_Viz/status/1503350996570984459/photo/1"", type = ""photo"", sizes = list(list(w = c(1200, 680, 150, 1200), h = c(700, 397, 150, 700), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",FALSE,NA,"SheViz","She_Viz",169,FALSE,"https://twitter.com/She_Viz/status/1503350996570984459","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Our latest submission to <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a>  week 10 ✨This week, we visualize a timeline of the 3 most popular destinations of the Erasmus exchange program ✈️🔖designed by <a href=""https://twitter.com/MariannaRosso1?ref_src=twsrc%5Etfw"">@MariannaRosso1</a><br> <a href=""https://twitter.com/hashtag/dataviz?src=hash&amp;ref_src=twsrc%5Etfw"">#dataviz</a> <a href=""https://twitter.com/hashtag/R?src=hash&amp;ref_src=twsrc%5Etfw"">#R</a> <a href=""https://twitter.com/hashtag/RStats?src=hash&amp;ref_src=twsrc%5Etfw"">#RStats</a> <a href=""https://twitter.com/hashtag/Inkscape?src=hash&amp;ref_src=twsrc%5Etfw"">#Inkscape</a> <a href=""https://t.co/fclLtvm84M"">pic.twitter.com/fclLtvm84M</a></p>&mdash; SheViz (@She_Viz) <a href=""https://twitter.com/She_Viz/status/1503350996570984459?ref_src=twsrc%5Etfw"">March 14, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-03-14 20:57:12","1503475354777706498","Late submission for #TidyTuesday Wk10.
I look @ domestic &amp; international movement of Erasmus students in 3 charts -
Upset chart of no. of students vs. country combos.
Map with flow of intl. movement.
Dorling cartogram of domestic students.
#RStats  #Datavisualization  #dataviz https://t.co/eMhcSr5sWq",4,7,"list(id = 1503474953076699136, id_str = ""1503474953076699138"", indices = list(list(start = 282, end = 305)), media_url = ""http://pbs.twimg.com/media/FN1qgQrVcAI_2hc.jpg"", media_url_https = ""https://pbs.twimg.com/media/FN1qgQrVcAI_2hc.jpg"", url = ""https://t.co/eMhcSr5sWq"", display_url = ""pic.twitter.com/eMhcSr5sWq"", expanded_url = ""https://twitter.com/VenkatArete/status/1503475354777706498/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(2048, 680, 150, 1200), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",FALSE,NA,"Prasanna Venkat","VenkatArete",57,FALSE,"https://twitter.com/VenkatArete/status/1503475354777706498","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Late submission for <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> Wk10.<br>I look @ domestic &amp; international movement of Erasmus students in 3 charts -<br>Upset chart of no. of students vs. country combos.<br>Map with flow of intl. movement.<br>Dorling cartogram of domestic students.<a href=""https://twitter.com/hashtag/RStats?src=hash&amp;ref_src=twsrc%5Etfw"">#RStats</a>  <a href=""https://twitter.com/hashtag/Datavisualization?src=hash&amp;ref_src=twsrc%5Etfw"">#Datavisualization</a>  <a href=""https://twitter.com/hashtag/dataviz?src=hash&amp;ref_src=twsrc%5Etfw"">#dataviz</a> <a href=""https://t.co/eMhcSr5sWq"">pic.twitter.com/eMhcSr5sWq</a></p>&mdash; Prasanna Venkat (@VenkatArete) <a href=""https://twitter.com/VenkatArete/status/1503475354777706498?ref_src=twsrc%5Etfw"">March 14, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-03-14 23:39:49","1503516276857180164","Erasmus Cultural Growth
This week's visualisation is a very pretty failure. I didn't achieve most of what I hoped to, but wanted to share the results anyway. #TidyTuesday #rstats #datavisualisation
Code: https://t.co/wLulj5oAIK https://t.co/Pf0nzGwG4Q",4,8,"list(id = 1503511697935540224, id_str = ""1503511697935540238"", indices = list(list(start = 228, end = 251)), media_url = ""http://pbs.twimg.com/ext_tw_video_thumb/1503511697935540238/pu/img/erQTLUvh7fKoc_mE.jpg"", media_url_https = ""https://pbs.twimg.com/ext_tw_video_thumb/1503511697935540238/pu/img/erQTLUvh7fKoc_mE.jpg"", url = ""https://t.co/Pf0nzGwG4Q"", display_url = ""pic.twitter.com/Pf0nzGwG4Q"", expanded_url = ""https://twitter.com/FilmicAesthetic/status/1503516276857180164/video/1"", type = ""video"", 
    sizes = list(list(w = c(900, 510, 150, 900), h = c(1200, 680, 150, 1200), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), video_info = list(aspect_ratio = list(3:4), duration_millis = 7200, variants = list(list(bitrate = c(2176000, 632000, 950000, NA), content_type = c(""video/mp4"", ""video/mp4"", ""video/mp4"", ""application/x-mpegURL""), url = c(""https://video.twimg.com/ext_tw_video/1503511697935540238/pu/vid/720x960/bHTCIg02UCPmXfYm.mp4?tag=12"", ""https://video.twimg.com/ext_tw_video/1503511697935540238/pu/vid/320x426/sNubPwyHhGbsyYat.mp4?tag=12"", 
    ""https://video.twimg.com/ext_tw_video/1503511697935540238/pu/vid/480x640/yFQxyejq6HdC6MYj.mp4?tag=12"", ""https://video.twimg.com/ext_tw_video/1503511697935540238/pu/pl/bsSp6_Q45PkTTuqH.m3u8?tag=12&container=fmp4"")))), additional_media_info = list(monetizable = FALSE), ext_alt_text = NA)",FALSE,NA,"Dan","FilmicAesthetic",1437,FALSE,"https://twitter.com/FilmicAesthetic/status/1503516276857180164","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Erasmus Cultural Growth<br>This week&#39;s visualisation is a very pretty failure. I didn&#39;t achieve most of what I hoped to, but wanted to share the results anyway. <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://twitter.com/hashtag/datavisualisation?src=hash&amp;ref_src=twsrc%5Etfw"">#datavisualisation</a><br>Code: <a href=""https://t.co/wLulj5oAIK"">https://t.co/wLulj5oAIK</a> <a href=""https://t.co/Pf0nzGwG4Q"">pic.twitter.com/Pf0nzGwG4Q</a></p>&mdash; Dan (@FilmicAesthetic) <a href=""https://twitter.com/FilmicAesthetic/status/1503516276857180164?ref_src=twsrc%5Etfw"">March 14, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-03-14 23:48:16","1503518405793656841","Electric charging stations mapped for this #TidyTuesday catch up. The data is from the Alternative Fuels dataset provided by US DOT. Most of the stations are public access. #RStats #rspatial #dataviz  code: https://t.co/30wbySF4IL https://t.co/uPBYDNR3RY",6,35,"list(id = 1503517636969345024, id_str = ""1503517636969345025"", indices = list(list(start = 231, end = 254)), media_url = ""http://pbs.twimg.com/media/FN2RUykXsAEZ5CO.png"", media_url_https = ""https://pbs.twimg.com/media/FN2RUykXsAEZ5CO.png"", url = ""https://t.co/uPBYDNR3RY"", display_url = ""pic.twitter.com/uPBYDNR3RY"", expanded_url = ""https://twitter.com/swarau/status/1503518405793656841/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1792, 595, 150, 1050), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",FALSE,NA,"Susan","swarau",133,FALSE,"https://twitter.com/swarau/status/1503518405793656841","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Electric charging stations mapped for this <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> catch up. The data is from the Alternative Fuels dataset provided by US DOT. Most of the stations are public access. <a href=""https://twitter.com/hashtag/RStats?src=hash&amp;ref_src=twsrc%5Etfw"">#RStats</a> <a href=""https://twitter.com/hashtag/rspatial?src=hash&amp;ref_src=twsrc%5Etfw"">#rspatial</a> <a href=""https://twitter.com/hashtag/dataviz?src=hash&amp;ref_src=twsrc%5Etfw"">#dataviz</a>  code: <a href=""https://t.co/30wbySF4IL"">https://t.co/30wbySF4IL</a> <a href=""https://t.co/uPBYDNR3RY"">pic.twitter.com/uPBYDNR3RY</a></p>&mdash; Susan G. (@swarau) <a href=""https://twitter.com/swarau/status/1503518405793656841?ref_src=twsrc%5Etfw"">March 14, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-03-15 01:00:58","1503536701653848067","The @R4DScommunity welcomes you to week 11 of #TidyTuesday!  We're exploring R package vignette counts!!

📂 https://t.co/sElb4fcv3u
🗞 https://t.co/dLKFHaAbvO

#r4ds #tidyverse #rstats #dataviz https://t.co/KVBsR3Jr9b",8,41,"list(id = 1503536691256205312, id_str = ""1503536691256205312"", indices = list(list(start = 193, end = 216)), media_url = ""http://pbs.twimg.com/media/FN2ip5UXoAAjtQ1.jpg"", media_url_https = ""https://pbs.twimg.com/media/FN2ip5UXoAAjtQ1.jpg"", url = ""https://t.co/KVBsR3Jr9b"", display_url = ""pic.twitter.com/KVBsR3Jr9b"", expanded_url = ""https://twitter.com/thomas_mock/status/1503536701653848067/photo/1"", type = ""photo"", sizes = list(list(w = c(1024, 680, 150, 1024), h = c(512, 340, 150, 512), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",FALSE,NA,"Tom Mock","thomas_mock",15219,FALSE,"https://twitter.com/thomas_mock/status/1503536701653848067","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">The <a href=""https://twitter.com/R4DScommunity?ref_src=twsrc%5Etfw"">@R4DScommunity</a> welcomes you to week 11 of <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a>!  We&#39;re exploring R package vignette counts!!<br><br>📂 <a href=""https://t.co/sElb4fcv3u"">https://t.co/sElb4fcv3u</a><br>🗞 <a href=""https://t.co/dLKFHaAbvO"">https://t.co/dLKFHaAbvO</a><a href=""https://twitter.com/hashtag/r4ds?src=hash&amp;ref_src=twsrc%5Etfw"">#r4ds</a> <a href=""https://twitter.com/hashtag/tidyverse?src=hash&amp;ref_src=twsrc%5Etfw"">#tidyverse</a> <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://twitter.com/hashtag/dataviz?src=hash&amp;ref_src=twsrc%5Etfw"">#dataviz</a> <a href=""https://t.co/KVBsR3Jr9b"">pic.twitter.com/KVBsR3Jr9b</a></p>&mdash; Tom Mock (@thomas_mock) <a href=""https://twitter.com/thomas_mock/status/1503536701653848067?ref_src=twsrc%5Etfw"">March 15, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-03-15 01:17:32","1503540868489302021","Aaahh! This is so awesome! I collected the data back in October, and then realized I didn't have the time to necessary to dig into it, and realized that #TidyTuesday might be a good avenue.

Looking forward to the tweets and posts! https://t.co/uGQx3dkPkt",7,31,"list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA)",FALSE,NA,"Dr. Robert M Flight","rmflight",1374,FALSE,"https://twitter.com/rmflight/status/1503540868489302021","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Aaahh! This is so awesome! I collected the data back in October, and then realized I didn&#39;t have the time to necessary to dig into it, and realized that <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> might be a good avenue.<br><br>Looking forward to the tweets and posts! <a href=""https://t.co/uGQx3dkPkt"">https://t.co/uGQx3dkPkt</a></p>&mdash; Dr. Robert M Flight (@rmflight) <a href=""https://twitter.com/rmflight/status/1503540868489302021?ref_src=twsrc%5Etfw"">March 15, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-03-15 01:25:23","1503542845474586634","This week's #TidyTuesday dataset! https://t.co/W9oVHg7UFz",2,6,"list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA)",FALSE,NA,"R4DS online learning community","R4DScommunity",19103,FALSE,"https://twitter.com/R4DScommunity/status/1503542845474586634","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">This week&#39;s <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> dataset! <a href=""https://t.co/W9oVHg7UFz"">https://t.co/W9oVHg7UFz</a></p>&mdash; R4DS online learning community (@R4DScommunity) <a href=""https://twitter.com/R4DScommunity/status/1503542845474586634?ref_src=twsrc%5Etfw"">March 15, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-03-15 02:43:15","1503562440977563648","Catching up with last #TidyTuesday I made a #RStats poster. It shows the number of Erasmus students on national and transnational meeting activities. This is calculated by country of the institution to which the student is affiliated. They tend to travel not far. 🧵(1/2) https://t.co/SRKYI0sIbD",5,32,"list(id = 1503554972922826752, id_str = ""1503554972922826753"", indices = list(list(start = 271, end = 294)), media_url = ""http://pbs.twimg.com/media/FN2zSB1WUAEPtYY.jpg"", media_url_https = ""https://pbs.twimg.com/media/FN2zSB1WUAEPtYY.jpg"", url = ""https://t.co/SRKYI0sIbD"", display_url = ""pic.twitter.com/SRKYI0sIbD"", expanded_url = ""https://twitter.com/IcaroBSC/status/1503562440977563648/photo/1"", type = ""photo"", sizes = list(list(w = c(1117, 371, 150, 654), h = c(2048, 680, 150, 1200), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",FALSE,NA,"Ícaro Bernardes","IcaroBSC",152,FALSE,"https://twitter.com/IcaroBSC/status/1503562440977563648","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Catching up with last <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> I made a <a href=""https://twitter.com/hashtag/RStats?src=hash&amp;ref_src=twsrc%5Etfw"">#RStats</a> poster. It shows the number of Erasmus students on national and transnational meeting activities. This is calculated by country of the institution to which the student is affiliated. They tend to travel not far. 🧵(1/2) <a href=""https://t.co/SRKYI0sIbD"">pic.twitter.com/SRKYI0sIbD</a></p>&mdash; Ícaro Bernardes (@IcaroBSC) <a href=""https://twitter.com/IcaroBSC/status/1503562440977563648?ref_src=twsrc%5Etfw"">March 15, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-03-15 05:07:16","1503598684117745666","My submission for #TidyTuesday, Week 11 on CRAN/BIOC vignettes. Rmd is replacing Rnw vignettes in both BIOC and CRAN.

Code: https://t.co/MOctZz5JM6 https://t.co/q7zvX1WLw9",2,2,"list(id = 1503597748578242560, id_str = ""1503597748578242561"", indices = list(list(start = 149, end = 172)), media_url = ""http://pbs.twimg.com/media/FN3aL5kVUAE_Wd5.png"", media_url_https = ""https://pbs.twimg.com/media/FN3aL5kVUAE_Wd5.png"", url = ""https://t.co/q7zvX1WLw9"", display_url = ""pic.twitter.com/q7zvX1WLw9"", expanded_url = ""https://twitter.com/mitsuoxv/status/1503598684117745666/photo/1"", type = ""photo"", sizes = list(list(w = c(1800, 680, 150, 1200), h = c(1200, 453, 150, 800), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",FALSE,NA,"Mitsuo Shiota","mitsuoxv",13,FALSE,"https://twitter.com/mitsuoxv/status/1503598684117745666","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">My submission for <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a>, Week 11 on CRAN/BIOC vignettes. Rmd is replacing Rnw vignettes in both BIOC and CRAN.<br><br>Code: <a href=""https://t.co/MOctZz5JM6"">https://t.co/MOctZz5JM6</a> <a href=""https://t.co/q7zvX1WLw9"">pic.twitter.com/q7zvX1WLw9</a></p>&mdash; Mitsuo Shiota (@mitsuoxv) <a href=""https://twitter.com/mitsuoxv/status/1503598684117745666?ref_src=twsrc%5Etfw"">March 15, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
